date,profile_id,month_year,year,source
2023-09-10,29,09-2023,2023,Big-Five
2023-09-11,125,09-2023,2023,Big-Five
2023-09-12,84,09-2023,2023,Big-Five
2023-09-13,46,09-2023,2023,Big-Five
2023-09-14,46,09-2023,2023,Big-Five
2023-09-15,46,09-2023,2023,Big-Five
2023-09-16,24,09-2023,2023,Big-Five
2023-09-17,44,09-2023,2023,Big-Five
2023-09-18,61,09-2023,2023,Big-Five
2023-09-19,70,09-2023,2023,Big-Five
2023-09-20,52,09-2023,2023,Big-Five
2023-09-21,65,09-2023,2023,Big-Five
2023-09-22,39,09-2023,2023,Big-Five
2023-09-23,33,09-2023,2023,Big-Five
2023-09-24,25,09-2023,2023,Big-Five
2023-09-25,57,09-2023,2023,Big-Five
2023-09-26,59,09-2023,2023,Big-Five
2023-09-27,59,09-2023,2023,Big-Five
2023-09-28,64,09-2023,2023,Big-Five
2023-09-29,44,09-2023,2023,Big-Five
2023-09-30,20,09-2023,2023,Big-Five
2023-10-01,21,10-2023,2023,Big-Five
2023-10-02,53,10-2023,2023,Big-Five
2023-10-03,56,10-2023,2023,Big-Five
2023-10-04,51,10-2023,2023,Big-Five
2023-10-05,56,10-2023,2023,Big-Five
2023-10-06,48,10-2023,2023,Big-Five
2023-10-07,20,10-2023,2023,Big-Five
2023-10-08,37,10-2023,2023,Big-Five
2023-10-09,64,10-2023,2023,Big-Five
2023-10-10,62,10-2023,2023,Big-Five
2023-10-11,65,10-2023,2023,Big-Five
2023-10-12,75,10-2023,2023,Big-Five
2023-10-13,61,10-2023,2023,Big-Five
2023-10-14,14,10-2023,2023,Big-Five
2023-10-15,31,10-2023,2023,Big-Five
2023-10-16,91,10-2023,2023,Big-Five
2023-10-17,46,10-2023,2023,Big-Five
2020-01-23,7763,01-2020,2020,Self-look-up
2020-01-24,2314,01-2020,2020,Self-look-up
2020-01-25,1061,01-2020,2020,Self-look-up
2020-01-26,993,01-2020,2020,Self-look-up
2020-01-27,2042,01-2020,2020,Self-look-up
2020-01-28,2320,01-2020,2020,Self-look-up
2020-01-29,2334,01-2020,2020,Self-look-up
2020-01-30,2064,01-2020,2020,Self-look-up
2020-01-31,1688,01-2020,2020,Self-look-up
2020-02-01,831,02-2020,2020,Self-look-up
2020-02-02,785,02-2020,2020,Self-look-up
2020-02-03,1630,02-2020,2020,Self-look-up
2020-02-04,2236,02-2020,2020,Self-look-up
2020-02-05,2114,02-2020,2020,Self-look-up
2020-02-06,2027,02-2020,2020,Self-look-up
2020-02-07,1780,02-2020,2020,Self-look-up
2020-02-08,1011,02-2020,2020,Self-look-up
2020-02-09,916,02-2020,2020,Self-look-up
2020-02-10,1846,02-2020,2020,Self-look-up
2020-02-11,2050,02-2020,2020,Self-look-up
2020-02-12,1796,02-2020,2020,Self-look-up
2020-02-13,1756,02-2020,2020,Self-look-up
2020-02-14,1390,02-2020,2020,Self-look-up
2020-02-15,826,02-2020,2020,Self-look-up
2020-02-16,912,02-2020,2020,Self-look-up
2020-02-17,1530,02-2020,2020,Self-look-up
2020-02-18,1801,02-2020,2020,Self-look-up
2020-02-19,1936,02-2020,2020,Self-look-up
2020-02-20,1894,02-2020,2020,Self-look-up
2020-02-21,1866,02-2020,2020,Self-look-up
2020-02-22,995,02-2020,2020,Self-look-up
2020-02-23,1012,02-2020,2020,Self-look-up
2020-02-24,1821,02-2020,2020,Self-look-up
2020-02-25,1862,02-2020,2020,Self-look-up
2020-02-26,1783,02-2020,2020,Self-look-up
2020-02-27,1723,02-2020,2020,Self-look-up
2020-02-28,1456,02-2020,2020,Self-look-up
2020-02-29,785,02-2020,2020,Self-look-up
2020-03-01,814,03-2020,2020,Self-look-up
2020-03-02,1371,03-2020,2020,Self-look-up
2020-03-03,1616,03-2020,2020,Self-look-up
2020-03-04,1655,03-2020,2020,Self-look-up
2020-03-05,1508,03-2020,2020,Self-look-up
2020-03-06,1501,03-2020,2020,Self-look-up
2020-03-07,808,03-2020,2020,Self-look-up
2020-03-08,920,03-2020,2020,Self-look-up
2020-03-09,1475,03-2020,2020,Self-look-up
2020-03-10,1650,03-2020,2020,Self-look-up
2020-03-11,2174,03-2020,2020,Self-look-up
2020-03-12,1325,03-2020,2020,Self-look-up
2020-03-13,1111,03-2020,2020,Self-look-up
2020-03-14,690,03-2020,2020,Self-look-up
2020-03-15,672,03-2020,2020,Self-look-up
2020-03-16,962,03-2020,2020,Self-look-up
2020-03-17,994,03-2020,2020,Self-look-up
2020-03-18,1082,03-2020,2020,Self-look-up
2020-03-19,1007,03-2020,2020,Self-look-up
2020-03-20,960,03-2020,2020,Self-look-up
2020-03-21,670,03-2020,2020,Self-look-up
2020-03-22,671,03-2020,2020,Self-look-up
2020-03-23,904,03-2020,2020,Self-look-up
2020-03-24,1215,03-2020,2020,Self-look-up
2020-03-25,1172,03-2020,2020,Self-look-up
2020-03-26,1218,03-2020,2020,Self-look-up
2020-03-27,1044,03-2020,2020,Self-look-up
2020-03-28,778,03-2020,2020,Self-look-up
2020-03-29,781,03-2020,2020,Self-look-up
2020-03-30,1110,03-2020,2020,Self-look-up
2020-03-31,1309,03-2020,2020,Self-look-up
2020-04-01,1277,04-2020,2020,Self-look-up
2020-04-02,1186,04-2020,2020,Self-look-up
2020-04-03,1230,04-2020,2020,Self-look-up
2020-04-04,768,04-2020,2020,Self-look-up
2020-04-05,2026,04-2020,2020,Self-look-up
2020-04-06,1271,04-2020,2020,Self-look-up
2020-04-07,1401,04-2020,2020,Self-look-up
2020-04-08,1672,04-2020,2020,Self-look-up
2020-04-09,1380,04-2020,2020,Self-look-up
2020-04-10,1434,04-2020,2020,Self-look-up
2020-04-11,888,04-2020,2020,Self-look-up
2020-04-12,867,04-2020,2020,Self-look-up
2020-04-13,1253,04-2020,2020,Self-look-up
2020-04-14,1433,04-2020,2020,Self-look-up
2020-04-15,1445,04-2020,2020,Self-look-up
2020-04-16,1352,04-2020,2020,Self-look-up
2020-04-17,1342,04-2020,2020,Self-look-up
2020-04-18,970,04-2020,2020,Self-look-up
2020-04-19,877,04-2020,2020,Self-look-up
2020-04-20,1460,04-2020,2020,Self-look-up
2020-04-21,1523,04-2020,2020,Self-look-up
2020-04-22,1557,04-2020,2020,Self-look-up
2020-04-23,1723,04-2020,2020,Self-look-up
2020-04-24,1447,04-2020,2020,Self-look-up
2020-04-25,951,04-2020,2020,Self-look-up
2020-04-26,983,04-2020,2020,Self-look-up
2020-04-27,1464,04-2020,2020,Self-look-up
2020-04-28,1575,04-2020,2020,Self-look-up
2020-04-29,1699,04-2020,2020,Self-look-up
2020-04-30,1347,04-2020,2020,Self-look-up
2020-05-01,1198,05-2020,2020,Self-look-up
2020-05-02,886,05-2020,2020,Self-look-up
2020-05-03,877,05-2020,2020,Self-look-up
2020-05-04,1429,05-2020,2020,Self-look-up
2020-05-05,1642,05-2020,2020,Self-look-up
2020-05-06,1354,05-2020,2020,Self-look-up
2020-05-07,1353,05-2020,2020,Self-look-up
2020-05-08,1269,05-2020,2020,Self-look-up
2020-05-09,795,05-2020,2020,Self-look-up
2020-05-10,703,05-2020,2020,Self-look-up
2020-05-11,1152,05-2020,2020,Self-look-up
2020-05-12,1422,05-2020,2020,Self-look-up
2020-05-13,1429,05-2020,2020,Self-look-up
2020-05-14,1373,05-2020,2020,Self-look-up
2020-05-15,1286,05-2020,2020,Self-look-up
2020-05-16,910,05-2020,2020,Self-look-up
2020-05-17,968,05-2020,2020,Self-look-up
2020-05-18,1419,05-2020,2020,Self-look-up
2020-05-19,1379,05-2020,2020,Self-look-up
2020-05-20,1534,05-2020,2020,Self-look-up
2020-05-21,1390,05-2020,2020,Self-look-up
2020-05-22,1208,05-2020,2020,Self-look-up
2020-05-23,824,05-2020,2020,Self-look-up
2020-05-24,786,05-2020,2020,Self-look-up
2020-05-25,1059,05-2020,2020,Self-look-up
2020-05-26,1277,05-2020,2020,Self-look-up
2020-05-27,1504,05-2020,2020,Self-look-up
2020-05-28,1365,05-2020,2020,Self-look-up
2020-05-29,1193,05-2020,2020,Self-look-up
2020-05-30,783,05-2020,2020,Self-look-up
2020-05-31,665,05-2020,2020,Self-look-up
2020-06-01,1159,06-2020,2020,Self-look-up
2020-06-02,1235,06-2020,2020,Self-look-up
2020-06-03,1194,06-2020,2020,Self-look-up
2020-06-04,1211,06-2020,2020,Self-look-up
2020-06-05,1152,06-2020,2020,Self-look-up
2020-06-06,768,06-2020,2020,Self-look-up
2020-06-07,724,06-2020,2020,Self-look-up
2020-06-08,1115,06-2020,2020,Self-look-up
2020-06-09,1404,06-2020,2020,Self-look-up
2020-06-10,1317,06-2020,2020,Self-look-up
2020-06-11,1247,06-2020,2020,Self-look-up
2020-06-12,1162,06-2020,2020,Self-look-up
2020-06-13,756,06-2020,2020,Self-look-up
2020-06-14,658,06-2020,2020,Self-look-up
2020-06-15,1199,06-2020,2020,Self-look-up
2020-06-16,1408,06-2020,2020,Self-look-up
2020-06-17,1424,06-2020,2020,Self-look-up
2020-06-18,1399,06-2020,2020,Self-look-up
2020-06-19,1096,06-2020,2020,Self-look-up
2020-06-20,734,06-2020,2020,Self-look-up
2020-06-21,689,06-2020,2020,Self-look-up
2020-06-22,1057,06-2020,2020,Self-look-up
2020-06-23,1251,06-2020,2020,Self-look-up
2020-06-24,1277,06-2020,2020,Self-look-up
2020-06-25,1262,06-2020,2020,Self-look-up
2020-06-26,1203,06-2020,2020,Self-look-up
2020-06-27,702,06-2020,2020,Self-look-up
2020-06-28,706,06-2020,2020,Self-look-up
2020-06-29,2676,06-2020,2020,Self-look-up
2020-06-30,2153,06-2020,2020,Self-look-up
2020-07-01,1515,07-2020,2020,Self-look-up
2020-07-02,1271,07-2020,2020,Self-look-up
2020-07-03,1068,07-2020,2020,Self-look-up
2020-07-04,784,07-2020,2020,Self-look-up
2020-07-05,768,07-2020,2020,Self-look-up
2020-07-06,1351,07-2020,2020,Self-look-up
2020-07-07,1324,07-2020,2020,Self-look-up
2020-07-08,1302,07-2020,2020,Self-look-up
2020-07-09,1240,07-2020,2020,Self-look-up
2020-07-10,1161,07-2020,2020,Self-look-up
2020-07-11,903,07-2020,2020,Self-look-up
2020-07-12,709,07-2020,2020,Self-look-up
2020-07-13,978,07-2020,2020,Self-look-up
2020-07-14,1211,07-2020,2020,Self-look-up
2020-07-15,1148,07-2020,2020,Self-look-up
2020-07-16,1151,07-2020,2020,Self-look-up
2020-07-17,1036,07-2020,2020,Self-look-up
2020-07-18,785,07-2020,2020,Self-look-up
2020-07-19,688,07-2020,2020,Self-look-up
2020-07-20,1119,07-2020,2020,Self-look-up
2020-07-21,1208,07-2020,2020,Self-look-up
2020-07-22,1282,07-2020,2020,Self-look-up
2020-07-23,1195,07-2020,2020,Self-look-up
2020-07-24,1021,07-2020,2020,Self-look-up
2020-07-25,746,07-2020,2020,Self-look-up
2020-07-26,694,07-2020,2020,Self-look-up
2020-07-27,1008,07-2020,2020,Self-look-up
2020-07-28,400,07-2020,2020,Self-look-up
2020-07-29,926,07-2020,2020,Self-look-up
2020-07-30,819,07-2020,2020,Self-look-up
2020-07-31,680,07-2020,2020,Self-look-up
2020-08-01,502,08-2020,2020,Self-look-up
2020-08-02,523,08-2020,2020,Self-look-up
2020-08-03,885,08-2020,2020,Self-look-up
2020-08-04,856,08-2020,2020,Self-look-up
2020-08-05,865,08-2020,2020,Self-look-up
2020-08-06,805,08-2020,2020,Self-look-up
2020-08-07,886,08-2020,2020,Self-look-up
2020-08-08,584,08-2020,2020,Self-look-up
2020-08-09,614,08-2020,2020,Self-look-up
2020-08-10,931,08-2020,2020,Self-look-up
2020-08-11,989,08-2020,2020,Self-look-up
2020-08-12,1096,08-2020,2020,Self-look-up
2020-08-13,789,08-2020,2020,Self-look-up
2020-08-14,714,08-2020,2020,Self-look-up
2020-08-15,470,08-2020,2020,Self-look-up
2020-08-16,467,08-2020,2020,Self-look-up
2020-08-17,838,08-2020,2020,Self-look-up
2020-08-18,918,08-2020,2020,Self-look-up
2020-08-19,936,08-2020,2020,Self-look-up
2020-08-20,879,08-2020,2020,Self-look-up
2020-08-21,774,08-2020,2020,Self-look-up
2020-08-22,520,08-2020,2020,Self-look-up
2020-08-23,510,08-2020,2020,Self-look-up
2020-08-24,842,08-2020,2020,Self-look-up
2020-08-25,897,08-2020,2020,Self-look-up
2020-08-26,859,08-2020,2020,Self-look-up
2020-08-27,751,08-2020,2020,Self-look-up
2020-08-28,785,08-2020,2020,Self-look-up
2020-08-29,452,08-2020,2020,Self-look-up
2020-08-30,527,08-2020,2020,Self-look-up
2020-08-31,889,08-2020,2020,Self-look-up
2020-09-01,965,09-2020,2020,Self-look-up
2020-09-02,1011,09-2020,2020,Self-look-up
2020-09-03,917,09-2020,2020,Self-look-up
2020-09-04,783,09-2020,2020,Self-look-up
2020-09-05,524,09-2020,2020,Self-look-up
2020-09-06,538,09-2020,2020,Self-look-up
2020-09-07,665,09-2020,2020,Self-look-up
2020-09-08,979,09-2020,2020,Self-look-up
2020-09-09,1009,09-2020,2020,Self-look-up
2020-09-10,832,09-2020,2020,Self-look-up
2020-09-11,546,09-2020,2020,Self-look-up
2020-09-12,316,09-2020,2020,Self-look-up
2020-09-13,295,09-2020,2020,Self-look-up
2020-09-14,531,09-2020,2020,Self-look-up
2020-09-15,568,09-2020,2020,Self-look-up
2020-09-16,545,09-2020,2020,Self-look-up
2020-09-17,552,09-2020,2020,Self-look-up
2020-09-18,463,09-2020,2020,Self-look-up
2020-09-19,284,09-2020,2020,Self-look-up
2020-09-20,271,09-2020,2020,Self-look-up
2020-09-21,638,09-2020,2020,Self-look-up
2020-09-22,634,09-2020,2020,Self-look-up
2020-09-23,567,09-2020,2020,Self-look-up
2020-09-24,552,09-2020,2020,Self-look-up
2020-09-25,343,09-2020,2020,Self-look-up
2020-09-26,231,09-2020,2020,Self-look-up
2020-09-27,267,09-2020,2020,Self-look-up
2020-09-28,509,09-2020,2020,Self-look-up
2020-09-29,541,09-2020,2020,Self-look-up
2020-09-30,457,09-2020,2020,Self-look-up
2020-10-01,411,10-2020,2020,Self-look-up
2020-10-02,378,10-2020,2020,Self-look-up
2020-10-03,233,10-2020,2020,Self-look-up
2020-10-04,260,10-2020,2020,Self-look-up
2020-10-05,579,10-2020,2020,Self-look-up
2020-10-06,546,10-2020,2020,Self-look-up
2020-10-07,543,10-2020,2020,Self-look-up
2020-10-08,482,10-2020,2020,Self-look-up
2020-10-09,480,10-2020,2020,Self-look-up
2020-10-10,345,10-2020,2020,Self-look-up
2020-10-11,310,10-2020,2020,Self-look-up
2020-10-12,557,10-2020,2020,Self-look-up
2020-10-13,560,10-2020,2020,Self-look-up
2020-10-14,520,10-2020,2020,Self-look-up
2020-10-15,472,10-2020,2020,Self-look-up
2020-10-16,508,10-2020,2020,Self-look-up
2020-10-17,249,10-2020,2020,Self-look-up
2020-10-18,283,10-2020,2020,Self-look-up
2020-10-19,569,10-2020,2020,Self-look-up
2020-10-20,584,10-2020,2020,Self-look-up
2020-10-21,586,10-2020,2020,Self-look-up
2020-10-22,512,10-2020,2020,Self-look-up
2020-10-23,411,10-2020,2020,Self-look-up
2020-10-24,269,10-2020,2020,Self-look-up
2020-10-25,272,10-2020,2020,Self-look-up
2020-10-26,495,10-2020,2020,Self-look-up
2020-10-27,481,10-2020,2020,Self-look-up
2020-10-28,556,10-2020,2020,Self-look-up
2020-10-29,455,10-2020,2020,Self-look-up
2020-10-30,408,10-2020,2020,Self-look-up
2020-10-31,180,10-2020,2020,Self-look-up
2020-11-01,209,11-2020,2020,Self-look-up
2020-11-02,453,11-2020,2020,Self-look-up
2020-11-03,440,11-2020,2020,Self-look-up
2020-11-04,456,11-2020,2020,Self-look-up
2020-11-05,470,11-2020,2020,Self-look-up
2020-11-06,389,11-2020,2020,Self-look-up
2020-11-07,243,11-2020,2020,Self-look-up
2020-11-08,240,11-2020,2020,Self-look-up
2020-11-09,560,11-2020,2020,Self-look-up
2020-11-10,518,11-2020,2020,Self-look-up
2020-11-11,501,11-2020,2020,Self-look-up
2020-11-12,572,11-2020,2020,Self-look-up
2020-11-13,431,11-2020,2020,Self-look-up
2020-11-14,242,11-2020,2020,Self-look-up
2020-11-15,287,11-2020,2020,Self-look-up
2020-11-16,486,11-2020,2020,Self-look-up
2020-11-17,481,11-2020,2020,Self-look-up
2020-11-18,427,11-2020,2020,Self-look-up
2020-11-19,419,11-2020,2020,Self-look-up
2020-11-20,403,11-2020,2020,Self-look-up
2020-11-21,245,11-2020,2020,Self-look-up
2020-11-22,306,11-2020,2020,Self-look-up
2020-11-23,574,11-2020,2020,Self-look-up
2020-11-24,490,11-2020,2020,Self-look-up
2020-11-25,437,11-2020,2020,Self-look-up
2020-11-26,321,11-2020,2020,Self-look-up
2020-11-27,296,11-2020,2020,Self-look-up
2020-11-28,212,11-2020,2020,Self-look-up
2020-11-29,222,11-2020,2020,Self-look-up
2020-11-30,508,11-2020,2020,Self-look-up
2020-12-01,514,12-2020,2020,Self-look-up
2020-12-02,552,12-2020,2020,Self-look-up
2020-12-03,439,12-2020,2020,Self-look-up
2020-12-04,577,12-2020,2020,Self-look-up
2020-12-05,293,12-2020,2020,Self-look-up
2020-12-06,284,12-2020,2020,Self-look-up
2020-12-07,549,12-2020,2020,Self-look-up
2020-12-08,576,12-2020,2020,Self-look-up
2020-12-09,592,12-2020,2020,Self-look-up
2020-12-10,566,12-2020,2020,Self-look-up
2020-12-11,534,12-2020,2020,Self-look-up
2020-12-12,381,12-2020,2020,Self-look-up
2020-12-13,344,12-2020,2020,Self-look-up
2020-12-14,627,12-2020,2020,Self-look-up
2020-12-15,846,12-2020,2020,Self-look-up
2020-12-16,679,12-2020,2020,Self-look-up
2020-12-17,649,12-2020,2020,Self-look-up
2020-12-18,615,12-2020,2020,Self-look-up
2020-12-19,442,12-2020,2020,Self-look-up
2020-12-20,439,12-2020,2020,Self-look-up
2020-12-21,494,12-2020,2020,Self-look-up
2020-12-22,498,12-2020,2020,Self-look-up
2020-12-23,399,12-2020,2020,Self-look-up
2020-12-24,294,12-2020,2020,Self-look-up
2020-12-25,230,12-2020,2020,Self-look-up
2020-12-26,286,12-2020,2020,Self-look-up
2020-12-27,393,12-2020,2020,Self-look-up
2020-12-28,521,12-2020,2020,Self-look-up
2020-12-29,534,12-2020,2020,Self-look-up
2020-12-30,436,12-2020,2020,Self-look-up
2020-12-31,346,12-2020,2020,Self-look-up
2021-01-01,306,01-2021,2021,Self-look-up
2021-01-02,370,01-2021,2021,Self-look-up
2021-01-03,403,01-2021,2021,Self-look-up
2021-01-04,669,01-2021,2021,Self-look-up
2021-01-05,669,01-2021,2021,Self-look-up
2021-01-06,623,01-2021,2021,Self-look-up
2021-01-07,572,01-2021,2021,Self-look-up
2021-01-08,634,01-2021,2021,Self-look-up
2021-01-09,409,01-2021,2021,Self-look-up
2021-01-10,421,01-2021,2021,Self-look-up
2021-01-11,801,01-2021,2021,Self-look-up
2021-01-12,766,01-2021,2021,Self-look-up
2021-01-13,854,01-2021,2021,Self-look-up
2021-01-14,777,01-2021,2021,Self-look-up
2021-01-15,704,01-2021,2021,Self-look-up
2021-01-16,477,01-2021,2021,Self-look-up
2021-01-17,533,01-2021,2021,Self-look-up
2021-01-18,643,01-2021,2021,Self-look-up
2021-01-19,850,01-2021,2021,Self-look-up
2021-01-20,635,01-2021,2021,Self-look-up
2021-01-21,629,01-2021,2021,Self-look-up
2021-01-22,675,01-2021,2021,Self-look-up
2021-01-23,374,01-2021,2021,Self-look-up
2021-01-24,443,01-2021,2021,Self-look-up
2021-01-25,724,01-2021,2021,Self-look-up
2021-01-26,648,01-2021,2021,Self-look-up
2021-01-27,690,01-2021,2021,Self-look-up
2021-01-28,659,01-2021,2021,Self-look-up
2021-01-29,646,01-2021,2021,Self-look-up
2021-01-30,381,01-2021,2021,Self-look-up
2021-01-31,466,01-2021,2021,Self-look-up
2021-02-01,657,02-2021,2021,Self-look-up
2021-02-02,593,02-2021,2021,Self-look-up
2021-02-03,600,02-2021,2021,Self-look-up
2021-02-04,646,02-2021,2021,Self-look-up
2021-02-05,662,02-2021,2021,Self-look-up
2021-02-06,371,02-2021,2021,Self-look-up
2021-02-07,373,02-2021,2021,Self-look-up
2021-02-08,487,02-2021,2021,Self-look-up
2021-02-09,580,02-2021,2021,Self-look-up
2021-02-10,615,02-2021,2021,Self-look-up
2021-02-11,534,02-2021,2021,Self-look-up
2021-02-12,479,02-2021,2021,Self-look-up
2021-02-13,295,02-2021,2021,Self-look-up
2021-02-14,339,02-2021,2021,Self-look-up
2021-02-15,473,02-2021,2021,Self-look-up
2021-02-16,513,02-2021,2021,Self-look-up
2021-02-17,548,02-2021,2021,Self-look-up
2021-02-18,518,02-2021,2021,Self-look-up
2021-02-19,531,02-2021,2021,Self-look-up
2021-02-20,334,02-2021,2021,Self-look-up
2021-02-21,334,02-2021,2021,Self-look-up
2021-02-22,630,02-2021,2021,Self-look-up
2021-02-23,625,02-2021,2021,Self-look-up
2021-02-24,531,02-2021,2021,Self-look-up
2021-02-25,682,02-2021,2021,Self-look-up
2021-02-26,508,02-2021,2021,Self-look-up
2021-02-27,303,02-2021,2021,Self-look-up
2021-02-28,282,02-2021,2021,Self-look-up
2021-03-01,645,03-2021,2021,Self-look-up
2021-03-02,549,03-2021,2021,Self-look-up
2021-03-03,642,03-2021,2021,Self-look-up
2021-03-04,565,03-2021,2021,Self-look-up
2021-03-05,487,03-2021,2021,Self-look-up
2021-03-06,318,03-2021,2021,Self-look-up
2021-03-07,327,03-2021,2021,Self-look-up
2021-03-08,453,03-2021,2021,Self-look-up
2021-03-09,524,03-2021,2021,Self-look-up
2021-03-10,502,03-2021,2021,Self-look-up
2021-03-11,462,03-2021,2021,Self-look-up
2021-03-12,444,03-2021,2021,Self-look-up
2021-03-13,270,03-2021,2021,Self-look-up
2021-03-14,293,03-2021,2021,Self-look-up
2021-03-15,638,03-2021,2021,Self-look-up
2021-03-16,548,03-2021,2021,Self-look-up
2021-03-17,502,03-2021,2021,Self-look-up
2021-03-18,478,03-2021,2021,Self-look-up
2021-03-19,394,03-2021,2021,Self-look-up
2021-03-20,268,03-2021,2021,Self-look-up
2021-03-21,247,03-2021,2021,Self-look-up
2021-03-22,481,03-2021,2021,Self-look-up
2021-03-23,440,03-2021,2021,Self-look-up
2021-03-24,496,03-2021,2021,Self-look-up
2021-03-25,475,03-2021,2021,Self-look-up
2021-03-26,398,03-2021,2021,Self-look-up
2021-03-27,278,03-2021,2021,Self-look-up
2021-03-28,244,03-2021,2021,Self-look-up
2021-03-29,463,03-2021,2021,Self-look-up
2021-03-30,483,03-2021,2021,Self-look-up
2021-03-31,492,03-2021,2021,Self-look-up
2021-04-01,444,04-2021,2021,Self-look-up
2021-04-02,337,04-2021,2021,Self-look-up
2021-04-03,250,04-2021,2021,Self-look-up
2021-04-04,274,04-2021,2021,Self-look-up
2021-04-05,443,04-2021,2021,Self-look-up
2021-04-06,548,04-2021,2021,Self-look-up
2021-04-07,564,04-2021,2021,Self-look-up
2021-04-08,564,04-2021,2021,Self-look-up
2021-04-09,435,04-2021,2021,Self-look-up
2021-04-10,269,04-2021,2021,Self-look-up
2021-04-11,251,04-2021,2021,Self-look-up
2021-04-12,506,04-2021,2021,Self-look-up
2021-04-13,521,04-2021,2021,Self-look-up
2021-04-14,491,04-2021,2021,Self-look-up
2021-04-15,561,04-2021,2021,Self-look-up
2021-04-16,388,04-2021,2021,Self-look-up
2021-04-17,238,04-2021,2021,Self-look-up
2021-04-18,266,04-2021,2021,Self-look-up
2021-04-19,607,04-2021,2021,Self-look-up
2021-04-20,483,04-2021,2021,Self-look-up
2021-04-21,539,04-2021,2021,Self-look-up
2021-04-22,527,04-2021,2021,Self-look-up
2021-04-23,434,04-2021,2021,Self-look-up
2021-04-24,329,04-2021,2021,Self-look-up
2021-04-25,285,04-2021,2021,Self-look-up
2021-04-26,710,04-2021,2021,Self-look-up
2021-04-27,605,04-2021,2021,Self-look-up
2021-04-28,511,04-2021,2021,Self-look-up
2021-04-29,480,04-2021,2021,Self-look-up
2021-04-30,357,04-2021,2021,Self-look-up
2021-05-01,242,05-2021,2021,Self-look-up
2021-05-02,218,05-2021,2021,Self-look-up
2021-05-03,383,05-2021,2021,Self-look-up
2021-05-04,495,05-2021,2021,Self-look-up
2021-05-05,464,05-2021,2021,Self-look-up
2021-05-06,438,05-2021,2021,Self-look-up
2021-05-07,410,05-2021,2021,Self-look-up
2021-05-08,302,05-2021,2021,Self-look-up
2021-05-09,297,05-2021,2021,Self-look-up
2021-05-10,565,05-2021,2021,Self-look-up
2021-05-11,488,05-2021,2021,Self-look-up
2021-05-12,449,05-2021,2021,Self-look-up
2021-05-13,436,05-2021,2021,Self-look-up
2021-05-14,519,05-2021,2021,Self-look-up
2021-05-15,234,05-2021,2021,Self-look-up
2021-05-16,229,05-2021,2021,Self-look-up
2021-05-17,430,05-2021,2021,Self-look-up
2021-05-18,478,05-2021,2021,Self-look-up
2021-05-19,473,05-2021,2021,Self-look-up
2021-05-20,475,05-2021,2021,Self-look-up
2021-05-21,372,05-2021,2021,Self-look-up
2021-05-22,243,05-2021,2021,Self-look-up
2021-05-23,278,05-2021,2021,Self-look-up
2021-05-24,520,05-2021,2021,Self-look-up
2021-05-25,484,05-2021,2021,Self-look-up
2021-05-26,469,05-2021,2021,Self-look-up
2021-05-27,443,05-2021,2021,Self-look-up
2021-05-28,564,05-2021,2021,Self-look-up
2021-05-29,364,05-2021,2021,Self-look-up
2021-05-30,331,05-2021,2021,Self-look-up
2021-05-31,373,05-2021,2021,Self-look-up
2021-06-01,451,06-2021,2021,Self-look-up
2021-06-02,489,06-2021,2021,Self-look-up
2021-06-03,496,06-2021,2021,Self-look-up
2021-06-04,441,06-2021,2021,Self-look-up
2021-06-05,255,06-2021,2021,Self-look-up
2021-06-06,285,06-2021,2021,Self-look-up
2021-06-07,611,06-2021,2021,Self-look-up
2021-06-08,536,06-2021,2021,Self-look-up
2021-06-09,555,06-2021,2021,Self-look-up
2021-06-10,584,06-2021,2021,Self-look-up
2021-06-11,523,06-2021,2021,Self-look-up
2021-06-12,274,06-2021,2021,Self-look-up
2021-06-13,299,06-2021,2021,Self-look-up
2021-06-14,547,06-2021,2021,Self-look-up
2021-06-15,593,06-2021,2021,Self-look-up
2021-06-16,556,06-2021,2021,Self-look-up
2021-06-17,500,06-2021,2021,Self-look-up
2021-06-18,394,06-2021,2021,Self-look-up
2021-06-19,241,06-2021,2021,Self-look-up
2021-06-20,246,06-2021,2021,Self-look-up
2021-06-21,456,06-2021,2021,Self-look-up
2021-06-22,450,06-2021,2021,Self-look-up
2021-06-23,525,06-2021,2021,Self-look-up
2021-06-24,483,06-2021,2021,Self-look-up
2021-06-25,439,06-2021,2021,Self-look-up
2021-06-26,246,06-2021,2021,Self-look-up
2021-06-27,397,06-2021,2021,Self-look-up
2021-06-28,560,06-2021,2021,Self-look-up
2021-06-29,488,06-2021,2021,Self-look-up
2021-06-30,451,06-2021,2021,Self-look-up
2021-07-01,474,07-2021,2021,Self-look-up
2021-07-02,396,07-2021,2021,Self-look-up
2021-07-03,327,07-2021,2021,Self-look-up
2021-07-04,398,07-2021,2021,Self-look-up
2021-07-05,446,07-2021,2021,Self-look-up
2021-07-06,553,07-2021,2021,Self-look-up
2021-07-07,577,07-2021,2021,Self-look-up
2021-07-08,587,07-2021,2021,Self-look-up
2021-07-09,509,07-2021,2021,Self-look-up
2021-07-10,362,07-2021,2021,Self-look-up
2021-07-11,326,07-2021,2021,Self-look-up
2021-07-12,515,07-2021,2021,Self-look-up
2021-07-13,528,07-2021,2021,Self-look-up
2021-07-14,548,07-2021,2021,Self-look-up
2021-07-15,471,07-2021,2021,Self-look-up
